X_id,PERMIT_NUM,REVISION_NUM,PERMIT_TYPE,STRUCTURE_TYPE,STREET_NUM,STREET_NAME,STREET_TYPE,STREET_DIRECTION,POSTAL,APPLICATION_DATE,ISSUED_DATE,COMPLETED_DATE,STATUS,DESCRIPTION,GREEN_ROOF_AREA,GREEN_ROOF_VARIATION_AREA,ECO_ROOF
1172,23 170071,0,New Building,Apartment Building,1731,LAWRENCE,AVE,E,M1R,2023-07-05,2025-08-11,,Inspection,Construction of a new 7 storey affordable housing building (assissted living)  with 95 units and one (1) underground level parking garage,105.7,NA,False
1173,23 170676,0,New Building,Mixed Use/Res w Non Res,215,WELLESLEY,ST,E,M4X,2023-07-06,2024-04-19,,Inspection,Proposal to construct new  8 Storey Transitional Housing Mass Timber building  containing residential and office use.,121,0,False
1174,23 173629,0,Building Additions/Alterations,Apartment Building,515,MARKHAM,RD, ,   ,2023-07-12,2024-01-10,,Inspection,"Proposed development of a non-combustible construction, fully sprinklered, 6 storey multi-unit residential building (3928m2) in the south west quadrant of the site, the upper 3 storeys of which will partially extend over an existing parking garage and open air parking deck. See file 22-149745 ZAP, and CofA file A0279/22SC.",153,NA,False
1175,23 176652,0,New Building,Mixed Use/Res w Non Res,799,SHEPPARD,AVE,W,M3H,2023-07-19,2024-10-18,,Inspection,"Construct a 9 storey residential building, containing 170 (rental) residential dwelling units, 2 floors of underground parking garage, commercial on ground floor",760,0,False
1176,23 177833,0,New Building,Mixed Use/Res w Non Res,5207,DUNDAS,ST,W,   ,2023-07-21,2026-02-27,,Inspection,"Proposal to construct a two-tower 725-unit purpose built-rental apartment community (including 218 affordable housing units).
The first tower will have 25 floors while the second will have 29 floors. There will be two levels of 17 townhouses, 7 to 9 story podium and one level of underground parking as well as another level of mezz underground.",2068,0,False
1177,23 178844,0,New Building,Apartment Building,1637,BATHURST,ST, ,M5P,2023-07-24,,,Examiner's Notice Sent,Construction of 4 Storey mid rise rental apartment building with 75 residential units,504,NA,False
1178,23 179358,0,New Building,Library,416,DAWES,RD, ,M4B,2023-07-25,2025-09-12,,Inspection,Proposal to construct a new 3 storey public library with a community hub. See also 22 137382 SA and 23 132573 ZAP. See 25-215739 for Alternative Solution for combustible interior window frames conforming to 2024 OBC,59,1.8,False
1179,23 182929,0,New Building,University,2,SUSSEX,AVE, ,M5S,2023-08-01,2024-07-08,,Inspection,"Proposal to construct a new 4 storey building with a 3 storey link to connect to the existing university building - University of Toronto
See also 20 161770 SA.",126,0,False
1180,23 190632,0,New Building,Mixed Use/Res w Non Res,6,TIPPETT,RD, ,M3H,2023-08-18,2025-07-31,,Inspection,"Proposal to construct a 16 Storey mixed use building with 408 dwelling units, commercial space and 2 levels of underground parking garage",530,0,False
1181,23 192444,0,New Building,Mixed Use/Res w Non Res,5251,DUNDAS,ST,W,M9B,2023-08-22,2025-05-13,,Inspection,Proposed to construct a 50 storey mixed use building,192.00,0,False
1182,23 192506,0,New Building,Mixed Use/Res w Non Res,10,RAGLAN,AVE, ,M6C,2023-08-22,,,Examiner's Notice Sent,Proposal to construct a new 29 storey residential and 2 storey podium of underground parking,445,NA,False
1183,23 195253,0,New Building,Apartment Building,717,CHURCH,ST, ,M4W,2023-08-29,2026-03-17,,Inspection,"To construct a 28 storey residential building with 303 units and 2 levels of  below grade 
",393.5,0,False
1184,23 210061,0,New Building,Mixed Use/Res w Non Res,759,QUEEN,ST,E,M4M,2023-10-03,2026-01-26,,Inspection,"7 Storey mixed use with 28 residential and 3 commercial on the ground floor
(condo not rental units as per applicant)",54.34,26.34,False
1185,23 213688,0,Building Additions/Alterations,Elementary School,276,DAVISVILLE,AVE, ,M4S,2023-10-12,2024-04-05,,Inspection,"Proposing demolition of the 1960s east wing to accommodate a new three storey addition to the existing school.
The first floor of the existing building and the new addition are at the same level. In the second and the third floors, ramps are provided to allow barrier free access between the buildings",,612,False
1186,23 215049,0,New Building,Apartment Building,12,CORDOVA,AVE, ,M9A,2023-10-16,,,Under Review ,"26-storey residential building located south of the intersection of Dundas Street West and Cordova
Avenue with a total of 325 residential dwelling units and 4 levels of below grade parking and a mix of indoor and outdoor amenities.",364,0,False
1187,23 220347,0,Small Residential Projects,SFD - Detached,417,MARGUERETTA,ST, ,M6H,2023-10-30,2024-01-25,2024-09-19,Closed,To replace existing rear 1 storey addition with a new 2 storey addition. To replace existing detached garage at rear with new enlarged garage with an accesible rooftop terrace.,26.81,NA,False
1188,23 221612,0,New Building,Multiple Use/Non Residential,1050,MILITARY,TRL, ,   ,2023-11-02,2024-11-28,,Inspection,"Proposed building contains teaching and research laboratory, classrooms, meeting rooms, faculty offices, study lounges, a psychology clinic, retail pharmacy. 
STRUCTURE ADDRESS  - 840 MILITARY TRAIL",0,364.32,False
1189,23 222569,0,New Building,Multiple Use/Non Residential,361 A,OLD FINCH,AVE, ,M1B,2023-11-06,2025-06-19,,Inspection,"Proposed construction of a 2 storey institutional building and a 1 storey retail office building.
Project value for the 2 proposed buildings - $39,309,544.00
Project value for Site Services only - $2,588,000
",265,120,False
1190,23 234544,0,New Building,Office,35-75,VANLEY,CRES, ,M3J,2023-12-11,,,Response Received,The site currently posses a waste management facility and a 4-story office building. The proposal includes a new 5-story office building with an underground parking,219.58,0,False
1191,23 235631,0,New Building,Apartment Building,33,CHATSWORTH,DR, ,M4R,2023-12-14,2025-12-05,,Permit Issued,4 Storey Building with basement-ravine level consisting of 29 residential units with two levels of underground parking,611.02,0,False
1192,23 237566,0,New Houses,SFD - Detached,547,ATLAS,AVE, ,M6C,2023-12-20,2024-05-06,,Permit Issued,Proposal to construct a New Single Family Dwelling 3-storey Detached House with a front yard surface parking. ,11.4,NA,False
1193,24 101551,0,New Building,Multiple Use/Non Residential,500,FENMAR,DR, ,M9L,2024-01-05,2025-03-27,,Inspection,Proposal to construct a one single storey industrial shell building with two-storey office component,10013,NA,False
1194,24 114597,0,New Building,Apartment Building,18,BROWNLOW,AVE, ,M4S,2024-02-12,,,Examiner's Notice Sent,"Application to construct a 21 storey purpose built residential building with 154 dwelling units and 3 levels of below grade parking garage (Below grade connections to existing parking garage to the property to the west- 71 Redpath Ave).
See also 23-252381 PSP 00 ZR & 23 211167 ZAP 00 ZR",203.0,NA,False
1195,24 114879,0,New Building,Hospital,399,BATHURST,ST, ,M5T,2024-02-13,2025-08-20,,Inspection,Proposal for new 15 storey surgical tower,1184,NA,False
1196,24 119017,0,New Building,Apartment Building,16,EARLINGTON,AVE, ,M8X,2024-02-26,2025-05-16,,Inspection,Construct a 10 storey building with 141 units and two level underground parking garage,438,0,False
1197,24 121091,0,New Building,Retail Store,1053,THE QUEENSWAY, , ,M8Z,2024-03-01,2025-11-17,,Inspection,Proposal to construct a 1 storey supermarket with mezzanine.,753,0,False
1198,24 128068,1,Small Residential Projects,SFD - Detached,55,CASTLE FRANK,RD, ,M4W,2024-09-04,2025-01-29,,Revision Issued,"Revision 01 - revise rear canopy to green roof and balcony; revise rear dormer windows; revise rear door D102; add powder room to 3rd Floor; revise basement stair dimensions
Proposed interior alterations to the existing dwelling, 1 storey addition, and 3 porches.",15,NA,False
1199,24 131745,0,New Building,Apartment Building,289,THE KINGSWAY, , ,M9A,2024-04-03,,,Under Review ,Proposed construction of a new 6-storey residential building (Building C).,285.00,0,False
1200,24 131935,0,New Building,Apartment Building,1200,SHEPPARD,AVE,E,M2K,2024-04-03,,,Under Review ,"Phase 2 - Build 2nd tower (Tower 3A) and part of associated podium and U/G parking garage with 393 units, 31 storeys plus mechanical penthouse.  Development is for creation of a mixed use development comprised of an existing office development, and three new mixed use buildings with 5 new residential towers for a total maximum gross floor area of 3.94 times the area of the lot. A maximum of 1,478 dwelling units and a total combined gross floor area of 159,779 square metres is permitted.",115.32,0,False
1201,24 132469,0,New Building,Hospital,1001,QUEEN,ST,W,M6J,2024-04-04,2026-01-02,,Inspection,Construct a new 7 Storey Forensic Inpatient Facility for the Centre for Addiction and Mental Health (CAMH),4292,824,False
1202,24 133470,0,Building Additions/Alterations,Art Gallery,317,DUNDAS,ST,W,M5T,2024-04-07,,,Under Review ,Proposal for a six-storey addition to the east side of the existing AGO facility and will be used as exhibition spaces at Level 2 through Level 6 with Level 1 being an extension of the existing loading area. There will be a two-level mechanical penthouse above Level 6.,1735.5,229,False
1203,24 135504,0,New Building,Apartment Building,1141,BLOOR,ST,W,M6H,2024-04-12,2026-03-04,,Permit Issued,Construction a new 8 storey affordable housing building,0,63.1,False
1204,24 139189,0,New Building,Long Term Care Facility,640,LANSDOWNE,AVE, ,M6H,2024-04-22,2026-03-16,,Permit Issued,Proposal for a seven-storey long term care facility with affordable housing rental apartments and retail units.,"1,604.2",NA,False
1205,24 141839,0,New Building,Other,3,CADILLAC,AVE, ,M3H,2024-04-29,2024-10-21,,Inspection,"Two storey residential hospice.  One storey hospice Wing - Block A, two storey supporting administrative Wing with basement - Block B - Neshama Hospice",275,NA,False
1206,24 145899,0,New Building,Elementary School,44,APPIAN,DR, ,M2J,2024-05-08,2025-10-29,,Inspection,"New 2-storey, 4,068 sq.m. elementary school and child care.
See also 22-109040 SA.",0,479.4,False
1207,24 147605,0,Small Residential Projects,SFD - Townhouse,7,ROSE,AVE, ,M4X,2024-05-13,2024-06-10,,Permit Issued,Proposal to construction of a green roof on top of a detached single car garage at the rear lane.,33,NA,False
1208,24 148243,0,New Building,Mixed Use/Res w Non Res,230,ROYAL YORK,RD, ,M8V,2024-05-14,,,Examiner's Notice Sent,"Demolish existing 2.5 storey residential building to construct a new 9 storey mixed-use building with at-grade commercial and residential units and purpose built rental units above. Constructed of a prefabricated mass timber superstructure and envelope with a concrete core, stair, and elevator shafts. Other than an elevator pit and foundation, the structure will be entirely built above grade with at grade parking.",112,0,False
1209,24 153786,0,New Building,Industrial Processing Plant,446,LAKESHORE,AVE, ,   ,2024-05-24,2025-10-10,,Permit Issued,Construction of a new building that will house ultraviolet (UV) disinfection equipment for water treatment and residual management equipment for process discharge handling. A second building will be constructed to house electrical power equipment and control panels.,1241,NA,False
1210,24 161572,0,New Building,Car Dealership,190,CHERRY,ST, ,   ,2024-06-07,2026-01-09,,Inspection,"Proposal to construct a new 3 storey car dealership - Porsche Centre Downtown
See also 24 144833 STE SA",1153,NA,False
1211,24 162590,0,New Building,Car Dealership,1572,THE QUEENSWAY, , ,M8Z,2024-06-10,2025-12-01,,Inspection,Proposed new three storey (2464.37 sq m GFA) automotive dealership facility for 427 QEW Kia,1590,0,False
1212,24 165025,0,Small Residential Projects,SFD - Semi-Detached,104,CONCORD,AVE, ,M6H,2024-06-14,2024-08-14,2024-09-23,Closed,"Proposal to install a small green area (30 sq m) a top an existing roof deck on a
second floor flat ",30,NA,True
1213,24 167282,0,New Building,Apartment Building,140,THE QUEENSWAY, , ,M8Y,2024-06-19,2025-03-14,,Inspection,"Construction of a new 6-storey building without basement over 2 parcels of land.  The proposed supportive (affordable) housing development encompasses approximately 2,060 sm of GFA which includes resident suites and dedicated amenity floor/ spaces. The building includes 38 total suites.",83,0,False
1214,24 168668,0,New Houses,SFD - Semi-Detached,9,RELMAR,RD, ,M5P,2024-06-22,2024-09-09,,Inspection,"To construct a new three-storey semi-detached dwelling with a covered front porch, a front basement walkout, front second and third storey balconies, a rear ground floor covered deck, and rear second and third storey balconies. Also, to construct a semi-detached ancillary building (garage with a porch) in the rear yard, abutting the laneway.",34,NA,False
1215,24 175854,1,New Houses,2 Unit - Detached,555,DELAWARE,AVE,N,   ,2024-10-28,2025-03-06,,Revision Issued,"REVISION01: Revision to permit 24-175854 
3rd floor dormers were enlarged and green roof notes & details were added.

Construct a three storey 2 unit dwelling with a green roof, a basement suite with walkout, front porch, rear deck, and a rear acessory building",62.45,NA,False
1216,24 178449,0,New Building,Mixed Use/Res w Non Res,1141,BLOOR,ST,W,M6H,2024-07-11,,,Under Review ,"Construction of 12 storey residential building with 284 dwelling units, and retail space on floors 01 and 02",1453.8,67.7,False
1217,24 183544,0,New Building,Student Residence,294,SHERBOURNE,ST, ,M5A,2024-07-18,2026-04-20,,Inspection,Proposal for New 21 Storey  Private Student Residents,363,0,False
1218,24 188098,0,Building Additions/Alterations,Warehouse,40-42,SHAFT,RD, ,M9W,2024-07-26,2024-10-23,,Inspection,Warehouse addition,760,0,False
1219,24 192325,0,New Building,Apartment Building,355,COXWELL,AVE, ,M4L,2024-08-02,2025-05-27,,Inspection,Construct 6 storey building (affordable housing) for Habitat for Humanity,109,NA,False
1220,24 198286,0,New Building,Long Term Care Facility,90,MIKE MYERS,DR, ,   ,2024-08-14,2025-03-10,,Inspection,"Three storey long term care facility with partial basement - Hellenic Home for the Aged
",0,5.4,False
1221,24 211262,0,Small Residential Projects,SFD - Detached,60,NORMANDY,BLVD, ,M4L,2024-09-11,2024-11-15,,Inspection,Proposed construction of rear second storey addition of the existing single storey portion and installation of additional windows,31,NA,False
1222,24 222801,0,New Building,Student Residence,95,HAYNES,AVE, ,   ,2024-10-07,2025-03-20,,Inspection,"Proposal to construct a new 8-storey Student Residence (Building C7) consisting of 13,964 square metres, 251 residential units. 
See also 23-138032 WET 07 MV & 24-124627 WET 07 PAC",832,0,False
1223,24 223190,0,New Building,Student Residence,100,HAYNES,AVE, ,   ,2024-10-07,2025-04-16,,Inspection,"Proposal to construct a new 8-storey Student Residence consisting of 17,736  square metres, 335 residential units. 
See also 23-238032 WET 07 MV & 24-124627 WET 07 PAC",1313,0,False
1224,24 224812,0,Building Additions/Alterations,Apartment Building,7,VANAULEY,ST, ,M5T,2024-10-10,2025-06-26,,Inspection,"Construction of a 6-storey mass timber addition for at risk youth housing.
(Affordable housing contains 31 units)",219,0,False
